split,image_file,group_key,true_label,pred_label,pred_id,confidence,max_probability,entropy,margin,sample_loss,correct,material_group_pred,material_group_confidence,fragm_norm_pred,fragm_norm_confidence,code,name_raw,name_norm,material_raw,material_norm,material_group,fragm_raw,fragm_norm,quality_flag,label_is_uncertain,group_has_conflict,is_very_rare,layout_mode,foreground_ratio,bg_type,has_scale_bar,has_overlay_text
train_seed,dataset/БП11-Р01-Г01-1290_orig.jpg,БП11-Р01-Г01,тарелка,тарелка,6,0.9297937154769897,0.9297937154769897,0.33259057998657227,0.883513867855072,0.07279255241155624,True,фарфор_фаянс,0.9945114850997925,фрагмент,0.9983878135681152,БП11-Р01-Г01-1290,Тарелка,тарелка,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.118681,white,False,False
train_seed,dataset/БП11-Р01-Г01-1315_orig.jpg,БП11-Р01-Г01,тарелка,тарелка,6,0.9522441029548645,0.9522441029548645,0.2563022971153259,0.9288938045501709,0.04893384128808975,True,фарфор_фаянс,0.9697378873825073,фрагмент,0.9972550272941589,БП11-Р01-Г01-1315,Тарелка,тарелка,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.135685,white,False,False
train_seed,dataset/БП11-Р01-Г01-1395_orig.jpg,БП11-Р01-Г01,тарелка,тарелка,6,0.8570517897605896,0.8570517897605896,0.6160485744476318,0.7957994937896729,0.1542569100856781,True,фарфор_фаянс,0.9785950779914856,фрагмент,0.9747750759124756,БП11-Р01-Г01-1395,Тарелка,тарелка,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,group_conflict,False,True,False,single-fragment,0.288686,white,False,False
train_seed,dataset/БП11-Р01-Г01-1396_orig.jpg,БП11-Р01-Г01,тарелка,тарелка,6,0.9568327069282532,0.9568327069282532,0.2257533222436905,0.9278314709663391,0.04412669315934181,True,фарфор_фаянс,0.9922598004341125,фрагмент,0.9984641075134277,БП11-Р01-Г01-1396,Тарелка,тарелка,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.130882,white,False,False
train_seed,dataset/БП11-Р01-Г01-1397_orig.jpg,БП11-Р01-Г01,тарелка,тарелка,6,0.9320372939109802,0.9320372939109802,0.35354194045066833,0.9093882441520691,0.07038242369890213,True,фарфор_фаянс,0.8668422698974609,фрагмент,0.994124710559845,БП11-Р01-Г01-1397,Тарелка,тарелка,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.151393,white,False,False
train_seed,dataset/БП11-Р01-Г01-1405_orig.jpg,БП11-Р01-Г01,тарелка,тарелка,6,0.9461756944656372,0.9461756944656372,0.2781239449977875,0.9142196774482727,0.05532703548669815,True,фарфор_фаянс,0.9958335161209106,фрагмент,0.9974530339241028,БП11-Р01-Г01-1405,Тарелка,тарелка,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.151992,white,True,False
train_seed,dataset/БП11-Р01-Г03-3244_orig.jpg,БП11-Р01-Г03,тарелка,тарелка,6,0.8840067386627197,0.8840067386627197,0.5216270685195923,0.8381985425949097,0.12329056859016418,True,керамика,0.8736730813980103,фрагмент,0.9978366494178772,БП11-Р01-Г03-3244,Тарелка,тарелка,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.225896,white,False,True
train_seed,dataset/БП11-Р01-Г03-3339_orig.jpg,БП11-Р01-Г03,изразец,изразец,2,0.9246270060539246,0.9246270060539246,0.36891481280326843,0.8910651206970215,0.07836488634347916,True,керамика,0.99299156665802,фрагмент,0.9827777743339539,БП11-Р01-Г03-3339,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.250825,white,False,False
train_seed,dataset/БП11-Р01-Г03-6483_orig.jpg,БП11-Р01-Г03,блюдце,блюдце,0,0.9589139223098755,0.9589139223098755,0.22530117630958557,0.9354182481765747,0.04195393621921539,True,фарфор_фаянс,0.9695991277694702,фрагмент,0.9960469603538513,БП11-Р01-Г03-6483,Блюдце,блюдце,Фарфор,фарфор,фарфор_фаянс,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.248337,white,False,True
train_seed,dataset/БП11-Р01-Г03-6484_orig.jpg,БП11-Р01-Г03,блюдце,блюдце,0,0.9351792931556702,0.9351792931556702,0.3266798257827759,0.9034885764122009,0.06701698899269104,True,фарфор_фаянс,0.9761958122253418,фрагмент,0.9985217452049255,БП11-Р01-Г03-6484,Блюдце,блюдце,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.173707,white,True,False
train_seed,dataset/БП11-Р01-Г03-6493_orig.jpg,БП11-Р01-Г03,изразец,изразец,2,0.8673100471496582,0.8673100471496582,0.5566973686218262,0.7902470827102661,0.14235876500606537,True,керамика,0.9901812672615051,фрагмент,0.6198741793632507,БП11-Р01-Г03-6493,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.249982,white,False,False
train_seed,dataset/БП12-Г01-0732_orig.jpg,БП12-Г01-0732,миска,миска,4,0.9577082991600037,0.9577082991600037,0.23861496150493622,0.9377586245536804,0.043212056159973145,True,керамика,0.98792564868927,фрагмент,0.9956926703453064,БП12-Г01-0732,Миска,миска,Красноглиняная керамика,керамика,керамика,Фрагмент,фрагмент,uncertain_label,True,False,False,multi-view,0.344687,white,True,True
train_seed,dataset/БП12-Г01-0774_orig.jpg,БП12-Г01-0774,крышка,крышка,3,0.9477202296257019,0.9477202296257019,0.2861226201057434,0.9266599416732788,0.053695958107709885,True,керамика,0.9933677315711975,фрагмент,0.9877669811248779,БП12-Г01-0774,Крышка,крышка,Красноглиняная керамика,керамика,керамика,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.219688,white,True,False
train_seed,dataset/БП12-Г01-0783_orig.jpg,БП12-Г01-0783,крышка,крышка,3,0.9678366184234619,0.9678366184234619,0.18406835198402405,0.9490983486175537,0.03269195929169655,True,фарфор_фаянс,0.9182936549186707,фрагмент,0.9514880776405334,БП12-Г01-0783,Крышка,крышка,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.192593,white,False,False
train_seed,dataset/БП12-Г01-0794_orig.jpg,БП12-Г01-0794,блюдце,блюдце,0,0.9604979753494263,0.9604979753494263,0.21758395433425903,0.9384554028511047,0.04030340537428856,True,фарфор_фаянс,0.9949723482131958,фрагмент,0.8763719797134399,БП12-Г01-0794,Блюдце,блюдце,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.430023,white,False,False
train_seed,dataset/БП12-Г01-1007_orig.jpg,БП12-Г01-1007,изразец,изразец,2,0.8190195560455322,0.8190195560455322,0.7392009496688843,0.7507464289665222,0.19964730739593506,True,керамика,0.9858884215354919,фрагмент,0.9375399947166443,БП12-Г01-1007,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.306972,white,False,False
train_seed,dataset/БП12-Г01-1697_orig.jpg,БП12-Г01-1697,блюдце,блюдце,0,0.8906572461128235,0.8906572461128235,0.5310519933700562,0.8593330979347229,0.11579561978578568,True,фарфор_фаянс,0.900862991809845,фрагмент,0.9888484477996826,БП12-Г01-1697,Блюдце,блюдце,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.298771,white,True,True
train_seed,dataset/БП12-Г01-1713_orig.jpg,БП12-Г01-1713,изразец,изразец,2,0.9413831830024719,0.9413831830024719,0.2972398102283478,0.9052716493606567,0.060405027121305466,True,керамика,0.9927144646644592,фрагмент,0.9935094714164734,БП12-Г01-1713,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.326364,white,False,True
train_seed,dataset/БП12-Г01-1956_orig.jpg,БП12-Г01-1956,изразец,изразец,2,0.85894376039505,0.85894376039505,0.5978708267211914,0.7921966314315796,0.15205182135105133,True,керамика,0.9792535305023193,фрагмент,0.9940139651298523,БП12-Г01-1956,Изразец,изразец,Красноглиняная керамика,керамика,керамика,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.252901,white,False,False
train_seed,dataset/БП12-Г01-1974_orig.jpg,БП12-Г01-1974,тарелка,тарелка,6,0.9544639587402344,0.9544639587402344,0.23942306637763977,0.9284273386001587,0.04660540819168091,True,фарфор_фаянс,0.9936543703079224,фрагмент,0.9983029365539551,БП12-Г01-1974,Тарелка,тарелка,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.454127,white,False,False
train_seed,dataset/БП12-Г01-1985_orig.jpg,БП12-Г01-1985,тарелка,тарелка,6,0.8918201327323914,0.8918201327323914,0.5149117112159729,0.8538528084754944,0.11449083685874939,True,фарфор_фаянс,0.9674143195152283,фрагмент,0.9794456362724304,БП12-Г01-1985,Тарелка,тарелка,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.407743,white,False,False
train_seed,dataset/БП12-Г01-2474_orig.jpg,БП12-Г01-2474,крышка,крышка,3,0.9543254971504211,0.9543254971504211,0.24945327639579773,0.934079110622406,0.046750470995903015,True,фарфор_фаянс,0.969348132610321,фрагмент,0.832378625869751,БП12-Г01-2474,Крышка,крышка,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.356305,white,True,False
train_seed,dataset/БП12-Г01-2475_orig.jpg,БП12-Г01-2475,блюдце,блюдце,0,0.9554526805877686,0.9554526805877686,0.25061818957328796,0.9360391497612,0.04557003453373909,True,фарфор_фаянс,0.9871401190757751,фрагмент,0.9907441735267639,БП12-Г01-2475,Блюдце,блюдце,Фарфор,фарфор,фарфор_фаянс,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.27239,white,False,False
train_seed,dataset/БП12-Г01-3217_orig.jpg,БП12-Г01-3217,крышка,крышка,3,0.9587985277175903,0.9587985277175903,0.23454853892326355,0.944916844367981,0.0420743003487587,True,керамика,0.9494761228561401,фрагмент,0.995970606803894,БП12-Г01-3217,Крышка,крышка,Красноглиняная керамика,керамика,керамика,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.309836,white,True,True
train_seed,dataset/БП12-Г01-3218_orig.jpg,БП12-Г01-3218,крышка,крышка,3,0.9010992646217346,0.9010992646217346,0.47329312562942505,0.8552575707435608,0.10413984209299088,True,керамика,0.9906251430511475,фрагмент,0.9935042262077332,БП12-Г01-3218,Крышка,крышка,Красноглиняная керамика,керамика,керамика,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.340744,white,True,False
train_seed,dataset/БП12-Г01-3220_orig.jpg,БП12-Г01-3220,изразец,изразец,2,0.9179456830024719,0.9179456830024719,0.3890693783760071,0.8724787831306458,0.0856170654296875,True,керамика,0.9904781579971313,фрагмент,0.9509190917015076,БП12-Г01-3220,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.285817,white,True,False
train_seed,dataset/БП12-Г01-3239_orig.jpg,БП12-Г01-3239,миска,миска,4,0.9679778218269348,0.9679778218269348,0.18702781200408936,0.9519984722137451,0.032546114176511765,True,керамика,0.9840019941329956,фрагмент,0.9702633619308472,БП12-Г01-3239,Миска,миска,Красноглиняная керамика,керамика,керамика,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.400295,white,False,True
train_seed,dataset/БП12-Г01-3414_orig.jpg,БП12-Г01-3414,блюдце,блюдце,0,0.7715604901313782,0.7715604901313782,0.8551169633865356,0.6664611101150513,0.25934016704559326,True,фарфор_фаянс,0.9687153697013855,фрагмент,0.996392548084259,БП12-Г01-3414,Блюдце,блюдце,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.218205,white,True,True
train_seed,dataset/БП12-Г01-3416_orig.jpg,БП12-Г01-3416,блюдце,блюдце,0,0.946642279624939,0.946642279624939,0.2899620532989502,0.9265148639678955,0.05483400821685791,True,фарфор_фаянс,0.9400367736816406,фрагмент,0.9818392992019653,БП12-Г01-3416,Блюдце,блюдце,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.388555,white,False,True
train_seed,dataset/БП12-Г01-3511_orig.jpg,БП12-Г01-3511,крышка,крышка,3,0.9293355941772461,0.9293355941772461,0.36559176445007324,0.9002315998077393,0.07328533381223679,True,керамика,0.9813550114631653,фрагмент,0.9902647733688354,БП12-Г01-3511,Крышка,крышка,Красноглиняная керамика,керамика,керамика,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.185171,white,True,False
train_seed,dataset/БП12-Г01-4902_orig.jpg,БП12-Г01-4902,блюдце,блюдце,0,0.9125422239303589,0.9125422239303589,0.42839688062667847,0.8807566165924072,0.09152095764875412,True,фарфор_фаянс,0.9887823462486267,фрагмент,0.9940908551216125,БП12-Г01-4902,Блюдце,блюдце,Фарфор,фарфор,фарфор_фаянс,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.389738,white,False,False
train_seed,dataset/БП12-Г01-4903_orig.jpg,БП12-Г01-4903,блюдце,блюдце,0,0.9500970244407654,0.9500970244407654,0.2726920247077942,0.9319333434104919,0.05119117349386215,True,фарфор_фаянс,0.964422881603241,фрагмент,0.9987059831619263,БП12-Г01-4903,Блюдце,блюдце,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.24327,white,False,True
train_seed,dataset/БП12-Г01-5843_orig.jpg,БП12-Г01-5843,крышка,крышка,3,0.9496030211448669,0.9496030211448669,0.2681080102920532,0.9244334697723389,0.05171124264597893,True,фарфор_фаянс,0.8724705576896667,фрагмент,0.9890172481536865,БП12-Г01-5843,Крышка,крышка,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.294006,white,True,True
train_seed,dataset/БП12-Г01-6186_orig.jpg,БП12-Г01-6186,тарелка,тарелка,6,0.9669778347015381,0.9669778347015381,0.19301092624664307,0.9536249041557312,0.03357972204685211,True,фарфор_фаянс,0.918919026851654,фрагмент,0.9993659853935242,БП12-Г01-6186,Тарелка,тарелка,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.155851,white,True,True
train_seed,dataset/БП12-Г01-6214_orig.jpg,БП12-Г01-6214,крышка,крышка,3,0.8467810153961182,0.8467810153961182,0.6831102967262268,0.7972056269645691,0.16631318628787994,True,керамика,0.9425250887870789,фрагмент,0.9421700239181519,БП12-Г01-6214,Крышка,крышка,Красноглиняная керамика,керамика,керамика,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.257694,white,True,True
train_seed,dataset/БП12-Г01-6335_orig.jpg,БП12-Г01-6335,изразец,изразец,2,0.8854302763938904,0.8854302763938904,0.5307325124740601,0.8400416970252991,0.1216815710067749,True,керамика,0.9906719923019409,фрагмент,0.9984251260757446,БП12-Г01-6335,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,ok,False,False,False,single-fragment,0.314495,white,False,False
train_seed,dataset/БП12-Г01-6336_orig.jpg,БП12-Г01-6336,тарелка,тарелка,6,0.8109918236732483,0.8109918236732483,0.7804907560348511,0.744412362575531,0.209497332572937,True,фарфор_фаянс,0.9157413840293884,фрагмент,0.9946915507316589,БП12-Г01-6336,Тарелка,тарелка,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.238187,white,False,False
train_seed,dataset/БП12-Г01-6522_orig.jpg,БП12-Г01-6522,блюдце,блюдце,0,0.945053219795227,0.945053219795227,0.2993553876876831,0.9282237887382507,0.056514039635658264,True,фарфор_фаянс,0.9681413769721985,фрагмент,0.9182656407356262,БП12-Г01-6522,Блюдце,блюдце,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.407741,white,True,False
train_seed,dataset/БП12-Г01-6523_orig.jpg,БП12-Г01-6523,блюдце,блюдце,0,0.8260261416435242,0.8260261416435242,0.7268553376197815,0.7513992190361023,0.19112882018089294,True,фарфор_фаянс,0.9610783457756042,целый,0.9141072630882263,БП12-Г01-6523,Блюдце,блюдце,Фаянс,фаянс,фарфор_фаянс,Целый,целый,ok,False,False,False,multi-view,0.492318,white,False,False
train_seed,dataset/БП12-Г01-6525_orig.jpg,БП12-Г01-6525,блюдце,блюдце,0,0.9493840932846069,0.9493840932846069,0.2784602642059326,0.9296050667762756,0.05194180831313133,True,фарфор_фаянс,0.9930490255355835,фрагмент,0.9485471844673157,БП12-Г01-6525,Блюдце,блюдце,Фарфор,фарфор,фарфор_фаянс,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.478844,white,False,False
train_seed,dataset/БП12-Г01-6538_orig.jpg,БП12-Г01-6538,крышка,крышка,3,0.9062595963478088,0.9062595963478088,0.4334753751754761,0.8529878854751587,0.09842947870492935,True,фарфор_фаянс,0.97342449426651,целый,0.9902065396308899,БП12-Г01-6538,Крышка,крышка,Фаянс,фаянс,фарфор_фаянс,Целый,целый,ok,False,False,False,multi-view,0.455574,white,True,True
train_seed,dataset/БП12-Г01-7005_orig.jpg,БП12-Г01-7005,блюдце,блюдце,0,0.9655174612998962,0.9655174612998962,0.2006683051586151,0.9505239725112915,0.03509107232093811,True,фарфор_фаянс,0.9570403695106506,фрагмент,0.9868125319480896,БП12-Г01-7005,Блюдце,блюдце,Фарфор,фарфор,фарфор_фаянс,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.214258,white,False,True
train_seed,dataset/БП12-Г01-7058_orig.jpg,БП12-Г01-7058,изразец,изразец,2,0.9208827018737793,0.9208827018737793,0.3792418837547302,0.8788791298866272,0.08242259174585342,True,керамика,0.983251690864563,фрагмент,0.9594705700874329,БП12-Г01-7058,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.531776,white,False,True
train_seed,dataset/БП12-Г01-7079_orig.jpg,БП12-Г01-7079,игрушка,игрушка,1,0.9954279661178589,0.9954279661178589,0.036531221121549606,0.9937982559204102,0.004582499153912067,True,керамика,0.9827809929847717,фрагмент,0.9673972129821777,БП12-Г01-7079,Игрушка,игрушка,Белоглиняная керамика,керамика,керамика,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.160637,white,False,True
train_seed,dataset/БП12-Г01-7210_orig.jpg,БП12-Г01-7210,изразец,изразец,2,0.8810703158378601,0.8810703158378601,0.5249181389808655,0.822414755821228,0.12661783397197723,True,керамика,0.9881235957145691,фрагмент,0.8852062821388245,БП12-Г01-7210,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.502945,white,False,True
train_seed,dataset/БП12-Г01-7211_orig.jpg,БП12-Г01-7211,изразец,изразец,2,0.923426628112793,0.923426628112793,0.37331441044807434,0.884041428565979,0.07966391742229462,True,керамика,0.9884922504425049,фрагмент,0.9845792055130005,БП12-Г01-7211,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.497881,white,False,False
train_seed,dataset/БП12-Г01-7212_orig.jpg,БП12-Г01-7212,изразец,изразец,2,0.9046596884727478,0.9046596884727478,0.4370642900466919,0.847861111164093,0.10019644349813461,True,керамика,0.9955641031265259,фрагмент,0.9866023063659668,БП12-Г01-7212,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.275628,white,False,False
train_seed,dataset/БП12-Г01-7213_orig.jpg,БП12-Г01-7213,изразец,изразец,2,0.8772593140602112,0.8772593140602112,0.5321326851844788,0.8083746433258057,0.1309526413679123,True,керамика,0.9951423406600952,фрагмент,0.9623321294784546,БП12-Г01-7213,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.295859,white,False,False
train_seed,dataset/БП12-Г01-7754_orig.jpg,БП12-Г01-7754,тарелка,тарелка,6,0.8588188290596008,0.8588188290596008,0.5787508487701416,0.7857738733291626,0.15219731628894806,True,фарфор_фаянс,0.9877749681472778,фрагмент,0.9450957775115967,БП12-Г01-7754,Тарелка,тарелка,Фарфор,фарфор,фарфор_фаянс,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.401312,white,True,True
train_seed,dataset/БП12-Г01-7762_orig.jpg,БП12-Г01-7762,тарелка,тарелка,6,0.8417176008224487,0.8417176008224487,0.6992384195327759,0.7965337634086609,0.1723107248544693,True,фарфор_фаянс,0.8582263588905334,фрагмент,0.9982922673225403,БП12-Г01-7762,Тарелка,тарелка,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.371115,white,True,True
train_seed,dataset/БП12-Г01-7977_orig.jpg,БП12-Г01-7977,тарелка,тарелка,6,0.8294593691825867,0.8294593691825867,0.6845273375511169,0.75334632396698,0.18698114156723022,True,фарфор_фаянс,0.9911826848983765,фрагмент,0.9919074773788452,БП12-Г01-7977,Тарелка,тарелка,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.336381,white,False,True
train_seed,dataset/БП12-Г01-8837_orig.jpg,БП12-Г01-8837,изразец,изразец,2,0.936208188533783,0.936208188533783,0.313220351934433,0.8994731903076172,0.06591739505529404,True,керамика,0.9890236854553223,фрагмент,0.9743616580963135,БП12-Г01-8837,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.413733,white,False,False
train_seed,dataset/БП12-Г02-1422_orig.jpg,БП12-Г02-1422,миска,миска,4,0.879260241985321,0.879260241985321,0.5644657015800476,0.8465821743011475,0.12867434322834015,True,керамика,0.9040893912315369,целый,0.9730541110038757,БП12-Г02-1422,Миска,миска,Светлоглиняная керамика,керамика,керамика,Целый,целый,ok,False,False,False,multi-view,0.46705,white,True,False
train_seed,dataset/БП12-Г02-2723_orig.jpg,БП12-Г02-2723,изразец,изразец,2,0.9104557633399963,0.9104557633399963,0.4179860055446625,0.8578767776489258,0.09380996227264404,True,керамика,0.9906501770019531,фрагмент,0.9949859380722046,БП12-Г02-2723,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,ok,False,False,False,single-fragment,0.318679,white,False,False
train_seed,dataset/БП12-Г02-3656_orig.jpg,БП12-Г02-3656,крышка,крышка,3,0.9668374061584473,0.9668374061584473,0.1931019425392151,0.9530607461929321,0.03372495621442795,True,фарфор_фаянс,0.915788471698761,фрагмент,0.9844954609870911,БП12-Г02-3656,Крышка,крышка,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.214679,white,True,True
